Name,Address,Rating,Types,Place ID,Latitude,Longitude,Search Grid
SPARK IT SOLUTIONS,"3/9, Basappa Layout, Virat Nagar, Bommanahalli, Bangalore",4.5,point_of_interest; establishment,ChIJY1Cpxu4UrjsRv4_0tETCK1I,12.9051228,77.6232951,Grid 14
"Canvera Digital Technologies Pvt Ltd, Bommanahalli, Bengaluru, Karnataka.","No 60/1, Sri Narayana Building, universal Compound, Kodichikkanahalli Main Road, Bommanahalli, Bengaluru",4,point_of_interest; establishment,ChIJQWnsRYcUrjsRHkSU--iyNqk,12.901581,77.6226786,Grid 14
"Aditya Birla fashion and retail limited, Madura fasgion and lifestyle","WJ2F+H5P, 60/1, Devarachikkanahalli Main Road, Kaveri Nagar, Bommanahalli, Bengaluru",4.4,storage; point_of_interest; establishment,ChIJmwlr3ekUrjsRB0sBELuHttM,12.9013371,77.6231634,Grid 14
Ikom Solutions,"Madura Garments, 60/10, 1st Floor, Kodichikkanahalli Main Road, Opp to, Bommanahalli, Bengaluru",4.7,point_of_interest; establishment,ChIJybmi3ukUrjsRLkWR_Ns-HwE,12.9009144,77.6232479,Grid 14
Arvind Limited,"543/11 , Begur Road, Kodichikkanahalli Road, Bommanahalli Village, Bengaluru",3.9,point_of_interest; establishment,ChIJJb2K6OkUrjsR8W89gaevzAU,12.9016076,77.6237319,Grid 14
TVS Sirius Controls Pvt Ltd,"Sy.No. 288, Katha No.144/2/63/3, 2, Kodichikkanahalli Main Road, Bommanahalli, Bengaluru",3.8,point_of_interest; establishment,ChIJD6jV1M4UrjsRZmhxokeQRn8,12.9022258,77.6238238,Grid 14
WellTuch Furniture (I) PVT.LTD,"Bhagat Singh Main Road, Virat Nagar, Bommanahalli, Bengaluru",4.1,furniture_store; home_goods_store; store; point_of_interest; establishment,ChIJWezEoukUrjsRZGu3-BnyuqU,12.9029757,77.6233968,Grid 14
Aten Porus Lifesciences Pvt. Ltd.,"Devarachikkanahalli Main Road, Bommanahalli, Bengaluru",4.4,point_of_interest; establishment,ChIJD0BHkukUrjsR-ARCfkLEEc4,12.902746,77.624234,Grid 14
Page Garment Exports Private Limited,"63/5, Devarachikkanahalli Main Road, Bommanahalli, Bengaluru",4.2,clothing_store; store; point_of_interest; establishment,ChIJZVZ9NeoUrjsR5RkpNvvY0FI,12.9031287,77.6242886,Grid 14
BlackPepper Clothing Office,"near to Shahi Exports, Unit 14, 11th A Cross Road, Kodichikknahalli, Bommanahalli, Bengaluru",5,point_of_interest; establishment,ChIJt6Ld3b8UrjsRNjlinK9KqJQ,12.901572,77.625049,Grid 14
Complete Web Solutions,"WJ2G+W4V, 11th A Cross Road, Vivekananda Nagar, Bommanahalli, Bengaluru",4.3,point_of_interest; establishment,ChIJvQuVIeoUrjsRM3XW2yMdL0Q,12.9023697,77.6252977,Grid 14
Stellapps Technologies Private Limited,"Bajrang House, 7th Milestone, C-25, Hosur Road, Kudlu Gate, Bengaluru",4.5,food; point_of_interest; establishment,ChIJO7Lj77oWrjsRW-kckJHVz8k,12.8904926,77.6406521,Grid 15
Wind River Systems International,"1st Floor, 19/1, Vittal Mallya Road, Bengaluru",4.6,point_of_interest; establishment,ChIJeylBxHkWrjsRcLySTtskpQo,12.8890915,77.6428763,Grid 15
Amstar Technologies Pvt Ltd.,"near Kudlu Gate, Ground Floor, A.M. Building, 7th Mile, A.M. Industrial Estate Garvebhavipalaya, near Kudlu Gate, Signal, Bengaluru",4.3,point_of_interest; establishment,ChIJDzzIS4kUrjsRAqYdR0qJk1s,12.8884938,77.6395129,Grid 15
Think Right Technologies Pvt. Ltd.,"AKR Tech Park Road, Hosur Road, Kudlu Gate, Krishna Reddy Industrial Area, Hosapalaya, Garvebhavi Palya, Bengaluru",3.6,point_of_interest; establishment,ChIJr8O4w4AWrjsRPUh66xsEmz0,12.8929731,77.6422491,Grid 15
CMS Computers Ltd,"VJQQ+WX6, Kudlu Main Road, Krishna Reddy Industrial Area, Hosapalaya, Muneshwara Nagar, Bengaluru",3.8,point_of_interest; establishment,ChIJLdFQerAUrjsRf1TkigNfY7Q,12.8897845,77.6399017,Grid 15
Bangalore Electricity Supply Company Limited,"Svs Complex, near Axis Bank ATM, 2/51, Hosur Road, Kudlu Gate, Bengaluru",1.4,point_of_interest; establishment,ChIJ1-pGQ7oUrjsRQuKtVeZI7jQ,12.8895511,77.6400597,Grid 15
Airways Courier (I) Pvt Ltd,"near Vijay Scanning, Hosur Main Road, Madiwala Door # 122/18, Shop No 4, Ground Floor, Vijay, Complex,, Near anjaneya Temple, 3rd Buliding ,, near Vijay Scanning, Bengaluru",1.4,point_of_interest; establishment,ChIJL_zCZbAUrjsRvdzXD7VPovE,12.889268,77.63991,Grid 15
AXA Business Services,"59/58, Kudlu Gate, Krishna Reddy Industrial Area, Hosapalaya, Muneshwara Nagar, Bengaluru",4.2,point_of_interest; establishment,ChIJJ0rXuroUrjsR5GkitmHgbME,12.8910969,77.6413099,Grid 15
letivo soft systems pvt ltd,"47 3a, 47/3A, Hosapalaya, Muneshwara Nagar, Bengaluru",,place_of_worship; point_of_interest; establishment,ChIJfffVu7oUrjsRN92OcdlXrxA,12.891395,77.6412432,Grid 15
Celerix Technologies,"46/4, Hosur Road, Kudlu Gate, HSR Extension, Bengaluru",3.8,point_of_interest; establishment,ChIJv5pHfYZsrjsRDMWXv7Zl1OI,12.8913965,77.6415783,Grid 15
Hclapp Technologies,"Novel Tech Park, Hosur Road, Kudlu Gate, Bengaluru",5,point_of_interest; establishment,ChIJpUuVWL4UrjsR3bPGTnhXJ5M,12.8914267,77.6413354,Grid 15
Acharya Virtual Solutions,"3rd Floor, Novel Tech Park, No.4614, Hosur Road, Kudlu Gate, Garvebhavi Palya, Bengaluru",4.5,point_of_interest; establishment,ChIJiQkHvT2rBTsRhLXm11j23xI,12.8914463,77.6412982,Grid 15
Apride Solutions Private Limited,"46, Novel Tech Park, 4, Hosur Road, Kudlu Gate, Garvebhavi Palya, Bengaluru",5,point_of_interest; establishment,ChIJB-OqvroUrjsRexMJ-0nhwBA,12.8914448,77.6411954,Grid 15
Akuna Technologies,"Novel Tech Park, 46/4, Hosur Road, Kudlu Gate, GarvebhaviPalya, Bengaluru",5,point_of_interest; establishment,ChIJqUizvroUrjsRS8cBEFQ6wzc,12.89145,77.641081,Grid 15
Intelenet Global Services Pvt. Ltd.,"#46/4, Novel tech park,1st floor, Behinde Hyundai Show room, Kudlu Gate, Garvebhavi Palya, Bengaluru",3.3,point_of_interest; establishment,ChIJH5y1vroUrjsR8n6RsLsD8Rg,12.8915038,77.6412202,Grid 15
STRAWBERRY INFOTECH PVT. LTD.,"3rd Floor, Novel Tech Park, 68, Hosur Road, Kudlu Gate, Garvebhavi Palya, Bengaluru",3.8,point_of_interest; establishment,ChIJMSvHvroUrjsRQBMiIRS0aVk,12.8914834,77.6410168,Grid 15
Rich Webs | RWO Info Systems Pvt Ltd,"2nd Floor, Novel Tech Park, Hosur Rd, Kudlu Gate, Krishna Reddy Industrial Area, Garvebhavi Palya, Muneshwara Nagar, Bengaluru",4.6,point_of_interest; establishment,ChIJl5uZwBwVrjsRekKPbyQg3DA,12.8915065,77.6411498,Grid 15
APT TECHNOLOGIES,"3rd floor, Novel Tech Park, No. 46/4, 1st Main Road, Kudlu Gate, Garebhavipalya, Garvebhavi Palya, Bengaluru",,point_of_interest; establishment,ChIJN0UWuboUrjsRIIz8eeH-b1k,12.891511,77.6411815,Grid 15
Synapten Labs Pvt Ltd,"3rd Floor, Novel Tech Park, 46, 4, Kudlu Main Rd, VGP Layout, Singasandra, Bengaluru",4.3,point_of_interest; establishment,ChIJXV2lRagUrjsRe1lLQse2EXE,12.8915204,77.6411912,Grid 15
Aspiration Global Solutions,"Novel Tech Park, 46/4, Hosur Road, Garvebhavi Palya, Bengaluru",3.7,local_government_office; point_of_interest; establishment,ChIJq15UJP8UrjsR-TnnSi7Pm2I,12.8904416,77.6395876,Grid 15
Antique Global Solutions,"46/4, Novel Tech Park, Hosur Road, Garvebhavi Palya, Bengaluru",2.5,point_of_interest; establishment,ChIJj6vU4fgUrjsROZiBPit7LI4,12.8916329,77.641458,Grid 15
Aegis Limited,"Nos, 70, sringar, Krishna Reddy Industrial Area, Hosapalaya, Muneshwara Nagar, Bengaluru",3.5,point_of_interest; establishment,ChIJue7ju7oUrjsR-005bVMrszs,12.8917078,77.6417073,Grid 15
Nescode Technologies Private Limited,"47/5, 3rd Floor, M R Complex, Kudlu Main Road, Bengaluru",4.1,point_of_interest; establishment,ChIJp7LJXa8UrjsReRK4oEtNq9s,12.8899522,77.6476938,Grid 15
SILIGENZ TECHNOLOGIES,"near SBI BANK, SILIGENZ TECHNOLOGIES 47/3, KUDLU MAIN ROAD, near SBI BANK, Hosur Road, BTR EXTENSIONS, AECS Layout - A Block, Bengaluru",,point_of_interest; establishment,ChIJ6U5gBb8UrjsRD9ki54f3i6c,12.8898907,77.6460609,Grid 15
VARIFORRM TECHNOLOGY SOLUTIONS (I) PVT LTD,"room no 3 1st floor, opposite Rama Iron N Steels, 12, Kudlu Main Road, Bengaluru",5,point_of_interest; establishment,ChIJMRKrY68UrjsR-0T7mKVR7KI,12.8901246,77.6459596,Grid 15
Cadential Technologies,"VJRX+CMX, Kudlu Main Road, Somasundarapalya, Bengaluru",1.7,point_of_interest; establishment,ChIJn6shGaYUrjsRBXKdajW3vjw,12.8911076,77.6492461,Grid 15
Eagle Transport Company,"32, No, Kudlu, Prabhu Layout, AECS Layout - A Block, AECS Layout, Singasandra, Bengaluru",3.7,point_of_interest; establishment,ChIJoyilBKkUrjsR2GmIHgY2DhY,12.8875397,77.6500878,Grid 15
Shahi Exports Pvt. Ltd,"VMR2+4FJ, Kudlu, VGP Layout",3.7,point_of_interest; establishment,ChIJYbg_OqYUrjsRRWykL3Ly8rk,12.8903385,77.6511431,Grid 15
Amba Garments Private Limited,"284/A, 1st Cross Road, Garebhavipalya, Hongasandra, Bengaluru",4.1,point_of_interest; establishment,ChIJr6r6hrkUrjsRdfX1j-W28BU,12.8924352,77.6362063,Grid 15
"Tata Motors Cars Service Centre - Prerana Motors, Hongasandra","next to Ozone Tech Park, No 55 Kudlugate, Hosur Road, Hongasandra, Bengaluru",3.3,car_repair; point_of_interest; establishment,ChIJvT9k97kUrjsROQv5OsYl13g,12.8908991,77.6383047,Grid 15
R.S. Water Solutions,"S No 46, opp. Mega Mart, 2,#18, Hosur Road, Garvebhavi Palya, Bengaluru",3.7,point_of_interest; store; establishment,ChIJ8-zyRLoUrjsRAtIWWo6E4so,12.8920636,77.6384375,Grid 15
Shree Anjani Courier Services Pvt. Ltd.,"56, near ROJA SILK, 1, Hosur Road, Garvebhavi Palya, Bengaluru",2.4,point_of_interest; establishment,ChIJvc8-0bsUrjsRwOtvdoCive4,12.893284,77.6370431,Grid 15
VTS Services Free Jobs No Fees,"52/4, 1st Main Road, Kudlu Gate, Munireddy layout, Hosapalaya, Muneshwara Nagar, Bengaluru",4.3,point_of_interest; establishment,ChIJ10J8T7oUrjsRoJI0P1ma_Ok,12.8923336,77.6383682,Grid 15
Zreyah Semiconductor Systems Pvt. Ltd.,"No. 2, Sy No. 49/1 & 49/3, AM Industrial Area, Hosur Main Road Hongasandra Village, Hobli, Begur, Bengaluru",4.2,point_of_interest; establishment,ChIJN7XKTAAUrjsRHJPntux3sAo,12.8884852,77.6394917,Grid 15
Jeeves Consumer Services Pvt. Ltd.,"423, Maruthi Timber Road, Kudlu Gate, Munireddy layout, Hosapalaya, Garvebhavi Palya, Bengaluru",2.4,storage; point_of_interest; establishment,ChIJSTXo4boUrjsRp_vqiFZqYIA,12.8932265,77.6410216,Grid 15
Mamta Fabrics Private Limited,"403/393/389, Hosur Road, Shamanna Reddy Palya, Garvebhavi Palya, Bengaluru",3.6,point_of_interest; establishment,ChIJETtoufk1BBERfNb9GwZi2vw,12.8928732,77.6405789,Grid 15
KROPEX INDIA PRIVATE LIMITED,"No. 116, 1, 2nd Cross Road, Hongasandra, Bengaluru",4.3,point_of_interest; establishment,ChIJBYFJ7qQUrjsR1TDQYkK1h4I,12.8941579,77.6442163,Grid 15
Focus Medi Sales Pvt. Ltd.,"Block 7, ARK Tech Park Road, No:46/2, Hosur Road, Garvebhavi Palya, Bengaluru",4.4,health; point_of_interest; establishment,ChIJN6y3UsMVrjsRE-22VpUfL4I,12.8923627,77.6406331,Grid 15
BRAND STUDIO LIFESTYLE PVT. LTD.,"113, Krishna Reddy Industrial Area, 7th Mile, Hosur Road, Kudlu Gate, Bengaluru",4.3,point_of_interest; establishment,ChIJ86x0U-oUrjsRl9JMiFEjmYI,12.8936613,77.6441687,Grid 15
Reopik Environment Private Limited,"116, Muneshwara Nagar, 1, Hosapalya Main Road, Munireddy layout, Sector 2, HSR Layout, Bengaluru",2.8,point_of_interest; establishment,ChIJZRxhzZMUrjsRbWcdoqqfIo4,12.8944021,77.6448272,Grid 15
Wise Learning Centre,"opposite HSR Trinity Apartments, 383/1-10, 5th Cross Road, Bandepalya, HSR Layout, Bengaluru",4.8,secondary_school; primary_school; school; point_of_interest; establishment,ChIJU04kK0MTrjsRF3BxLxqH5Qo,12.8981132,77.6381572,Grid 15
Nikitha Facade Systems,"MRF Godown Compound, Survey No. 114, Kudlu Gate, Plot No. 12, Hosapalya Road, Near TVS Godown, Hosur Road, Bengaluru",4.4,general_contractor; point_of_interest; establishment,ChIJjf7CZbAUrjsRGYNcajfpB3A,12.891853,77.6430709,Grid 15
Sun Ites Consulting Pvt Ltd,"#3/A, Hyland Industrial Estate, Hosur Road, Bommanahalli, Bengaluru",3.7,point_of_interest; establishment,ChIJz7k1fb4UrjsRfFHIyZhH3R8,12.8985989,77.6357183,Grid 15
The Bangalore Motor Owner's Consumer's Co-Operative Society Limited,"Shop No.32, B.B.M.P Ward, Hosur Road, Garebhavipalya, Bommanahalli, Bengaluru",4.3,store; point_of_interest; establishment,ChIJYf8OTL4UrjsRWcx0njLB6sk,12.8996514,77.6338363,Grid 15
Radhamani Exports Limited,"Yellankunte, Mangalampalya, VTMS Arcade, behind Golden Square Hill, 27, Hosur Road, Bengaluru",4.3,point_of_interest; establishment,ChIJvaSawccVrjsR1pZR6WxLZOc,12.9009824,77.6334249,Grid 15
Radhamani Group(Corporate Office),"No. 27/3, VTMS Arcade, behind Gold Hill Square, Hosur Road, Bommanhalli, Bengaluru",3.9,point_of_interest; establishment,ChIJqzDxi5UUrjsRKJRme4-wRTU,12.9010422,77.6336172,Grid 15
Mosco Prints India Pvt Ltd,"25/23/1, 1st Cross, Yellakunte, Village, Old Mangammanapalya Road, Bommanahalli, Bengaluru",4.7,point_of_interest; establishment,ChIJLz1wgJUUrjsRj7ZPJLx7I24,12.9012752,77.6335321,Grid 15
Dispoline India Private Limited,"62,63,68,69, 1st cross Muniswamapa layout, Bommanahalli, Bengaluru",4.2,point_of_interest; establishment,ChIJycTnR74UrjsR0cDOX3D1ymk,12.8999641,77.6344125,Grid 15
Rare Rabbit Corporate Office,"No 27, VTMS Arcade, Yelenkunte, Old Mangammanapalya Road, Bommanhalli, Bengaluru",3.8,clothing_store; store; point_of_interest; establishment,ChIJG-DMEr4UrjsRWDniM7KaHjk,12.9009904,77.6334714,Grid 15
Shakti Trendz Pvt Ltd,"47, 1st Cross, Hosur Road, Muniswamappa Layout, Bommanahalli, Bengaluru",3.8,point_of_interest; establishment,ChIJZd8Rd74UrjsRyj6daOQuBk4,12.8994828,77.6358694,Grid 15
Goodwill Fabrics Pvt. Ltd. - Unit 3,"# 20/3, M.S.BUILDING 5TH CROSS, Old Mangammanapalya Road, Popular Colony, Mangammanapalya, Bengaluru",4.5,point_of_interest; establishment,ChIJr-J3wr0UrjsRHmUzQoN5eH4,12.8999237,77.6373324,Grid 15
Iasy Solutions,"1st & 2nd Floor IBIS Hotel, 26/1, Hosur Road, Bommanahalli, Bangalore,, Karnataka 560068",,point_of_interest; establishment,ChIJM2i83b8UrjsR6Xlj3ZMr4nI,12.9007325,77.6322404,Grid 15
Loyora Design Inc,"Hyland Industrial Estate, 38/5B, 11th KM, Hosur Road, Bommanahalli, Bengaluru",4.5,general_contractor; point_of_interest; establishment,ChIJ9YC5jr4UrjsRJlrHhoGGB48,12.8982691,77.6356044,Grid 15
Karnataka Compost Development Corporation,"VMR2+XRC, Hosur Main Road, Kudlu, Kudlu, Sri Ramanjaneya Layout, VGP Layout, Bengaluru",1.6,point_of_interest; establishment,ChIJEQNwuKYUrjsR9pRKFlv-l7k,12.8941668,77.6501593,Grid 15
CityXfer Delivery Services,"Cityxfer 116/2, 6th Cross, Muneshwara Layout, Kudlu, Hosapalaya",4.5,point_of_interest; establishment,ChIJf0hC5ZIUrjsRT3HEpdoULGI,12.8937384,77.646889,Grid 15
Jubilant Foodworks Limited,"VMV2+R68, Hosapalaya, Somasundarapalya, Bengaluru",3.8,storage; point_of_interest; establishment,ChIJzY4V4qYUrjsRB7DY52h5nvc,12.8945275,77.6505905,Grid 15
Southern Chips and Circuits Pvt. Ltd.,"Munireddy, 58/4, Industrial Area, Koodlu, Singasandra, Bengaluru",4.5,point_of_interest; establishment,ChIJLWYyxKwUrjsR-S-tmbSKLuM,12.8928307,77.6503956,Grid 15
Meenakshi Medical Systems,"Hosapalaya Main Road, Hosapalaya, Muneshwara Nagar, Bengaluru",,health; store; point_of_interest; establishment,ChIJLewbTaIUrjsR2HncMG7iFWI,12.8991453,77.6458525,Grid 15
Art Of Living Yoga & Meditation Center,"Nandanam, #11, PKM Layout, Hosapalya, Muneshwara Nagar, Bengaluru",4.6,gym; school; health; point_of_interest; establishment,ChIJ____s6MUrjsRQvEM4hwhVos,12.8995882,77.6441585,Grid 15
Foradian Technologies,"First Floor, Foradian Technologies Pvt Ltd, Hustlehub Tech Park, Somasundarapalya Main Road, Sector 2, HSR Layout, Bengaluru",4.2,point_of_interest; establishment,ChIJZ6p8jU5aozsRY40GbXixVi0,12.9010935,77.6512837,Grid 15
TeamStreamz India Pvt. Ltd.,"24th Main Road, Sector 2, PWD Quarters, HSR Layout, Bengaluru",3.8,point_of_interest; establishment,ChIJ234xxJ0UrjsRWGeUgOtjFV0,12.9038836,77.6487475,Grid 15
Elegant Carve Infotech Private Limited,"near Power Station, 1794 36/3, 27th Main Road, 2nd Sector, ITI Layout, 7th Sector, HSR Layout, Bengaluru",4.5,point_of_interest; establishment,ChIJOZ3q19NtrjsRVpLNr5mZFxY,12.9007132,77.6504654,Grid 15
Coders Brain Technology Pvt Ltd,"2nd Floor, 1245, 27th Main Road, Sector 2, BDA Layout, Somasundarapalya, Bengaluru",4.2,hair_care; health; point_of_interest; local_government_office; establishment,ChIJvaqq6pcUrjsRq6J9xLKl2fE,12.9014567,77.6506524,Grid 15
Aacorn Infotech Services Private Limited,"#147 Anantha Pushpa Complex 1st Floor, 7th Cross Rd, 80 feet road, Sector 7, HSR Layout, Bengaluru",1.7,point_of_interest; establishment,ChIJA0iIWoEUrjsR6Ao2ccvYK_M,12.903518,77.6444109,Grid 15
Great Learning Bangalore Campus,"FIRST floor, 758-759, 19th Main Road, Sector 2, HSR Layout, Bengaluru",4.6,point_of_interest; establishment,ChIJu_81UZoUrjsR14knEf7xuig,12.9010942,77.6512839,Grid 15
Data Template Infotech Private Limited,"Hosur Road, Industrial Layout, Begur, Bengaluru",4.1,point_of_interest; establishment,ChIJ6cG-z7IUrjsRe0TsOSuM2M0,12.8968878,77.6354475,Grid 15
People Jobs Pvt. Ltd.,"46-4 Novel tech park, 3rd floor, garvebhavi palya, Hosur road, Banglore",2.5,point_of_interest; establishment,ChIJr5tHur4UrjsRHFjuZ-EWZc4,12.8965377,77.635449,Grid 15
Thermosen Technologies Private Limited,"off Hosur Road, 199/1, 7th Main Road, Garvebhavi Palya, Bengaluru",4.9,point_of_interest; establishment,ChIJJyvRRbkUrjsRrViBxvH35Hs,12.8945862,77.6351537,Grid 15
Fimbrian Solutions,"Bengaluru, Karnataka 560068, Hosur Road, Garebhavipalya, Bengaluru",4,point_of_interest; establishment,ChIJjeQZ17sUrjsR_oDzEfHDWGQ,12.896845,77.634499,Grid 15
Klassik Motors- Car Service center in hsr layout,"19th, 27th Cross Road, Sector 3, HSR Layout, Bengaluru",4.3,car_repair; car_wash; point_of_interest; establishment,ChIJ_a7jHIUUrjsRzY47HO3gS6k,12.9048328,77.6431693,Grid 15
Bridge I2P Solutions - Tata Tele Business Services Channel Partner,"23, 5Th Cross, Mangammanapalya Main Road, Bandepalya, Muneshwara Nagar, Bengaluru",3.6,point_of_interest; establishment,ChIJ5SNBpbwUrjsRJXP8b9LG3gA,12.9045686,77.6407853,Grid 15
S10 SUB DIVISION Bescom OFFICE,"VJG3+X28, 11, Begur - Hulimavu Road, Krishna Layout, Hulimavu, Bengaluru",2.2,point_of_interest; establishment,ChIJG-nkptRqrjsRd9q4wz4vzNE,12.8774069,77.6026988,Grid 8
TARGET FACILITY MANAGEMENT SERVICES,"No.4, 332, 4th Main Road, Someshwara Layout, Hulimavu, Bengaluru",4.3,electrician; plumber; general_contractor; point_of_interest; establishment,ChIJBdnnONVqrjsRvAWRXIJRsiY,12.8764164,77.6061835,Grid 8
KRISH FASHIONS Brands Private Limited,"Kartikeya arcade, Hulimavu, Bengaluru",4.4,clothing_store; store; point_of_interest; establishment,ChIJF0gyjgIVrjsRhSm0IQSPNWM,12.8801545,77.6105329,Grid 8
Franklincovey,"No-55, 30th Main, 4th Cross, 2nd Stage, 1st Phase, B T M Layout, Bengaluru",,point_of_interest; establishment,ChIJq6qqav0UrjsRhjzneEu4xUA,12.8785107,77.6067769,Grid 8
Mircom Engineered Systems,"2nd floor, No.7, BDA Main Road, Avani Shringeri Nagar, Hulimavu, Bengaluru",4.4,point_of_interest; establishment,ChIJFaSgBtUUrjsRRjpQZkX65iw,12.8800352,77.6102221,Grid 8
Shree Sampath Plastics Pvt. Ltd.,"77, 1, 4th Main Road, Raghavendra Layout, Someshwara Layout, Hulimavu, Bengaluru",3.7,point_of_interest; establishment,ChIJX44fpCoVrjsRTCdf8XJ2nT4,12.8775384,77.6074441,Grid 8
Rudra Bioventures Pvt. Ltd.,"5Q , 1st floor, 80 Feet BDA Road, 6th Cross Road, BTM 6th stage, Saraswathipuram, Hulimavu, Bengaluru",5,point_of_interest; establishment,ChIJvQiEsdUUrjsRQjHDhh7f-j0,12.881202,77.6102051,Grid 8
EUROVIGIL / FORBES -Security Solutions,"368, BDA 80 Feet Road, Shantiniketan Layout, Arekere, Bengaluru",3.3,point_of_interest; establishment,ChIJLfJMANYUrjsRjAdDAj2GAF8,12.8831593,77.6083269,Grid 8
Encarta Labs Pvt Ltd,"BEML Layout 6th Stage, Indira Gandhi Housing Colony, Arekere, Bengaluru",4.8,point_of_interest; establishment,ChIJv0Jd_vwUrjsRyoSIyC0qNIo,12.88498,77.6084629,Grid 8
Drum Events India Pvt Ltd,"Ground Floor, No.3 Sugama Nagar, A Cross, Nyanapahalli Main Road, Akshayanagar, Bengaluru",5,point_of_interest; establishment,ChIJATfRC3MVrjsROOlLyfF0Dy4,12.870666,77.611013,Grid 8
Spyminds Detective Services,"Begur - Hulimavu Road, Krishna Layout, Hulimavu, Bengaluru",4.6,point_of_interest; establishment,ChIJWUkWbzAVrjsRPfh8RFJLjzc,12.8862437,77.6040041,Grid 8
JSA Web Solutions,"No:33, First Floor, 80 Feet Road, Opposite Paramount Pilatus Apt, Ward No:, 183,, Bengaluru",4.2,storage; point_of_interest; establishment,ChIJHZC-4tgUrjsR3Af43hH2s10,12.8842312,77.6037147,Grid 8
Filtrec Bharat Manufacturing Pvt. Ltd.,"21, 22 & 23, BDA 80 Feet Road, Arekere, Bengaluru",4.7,point_of_interest; establishment,ChIJ8f7wxDsVrjsRRhtwJs0q4mk,12.8842875,77.6036226,Grid 8
Meenakshi Dental Care & Implant Centre,"opp. PARAMOUNT PILATUS, Sri Saibaba temple Road, opp. PARAMOUNT PILATUS, BDA 80 Feet Road, apartment, Arekere, Bengaluru",4.5,health; point_of_interest; establishment,ChIJuUTrU81qrjsRpHe2Wsvijdo,12.8844039,77.6028101,Grid 8
Lal Sweets (P) Ltd.,"3rd Floor, Sena Pillai Complex, above Anand Diagnostics, 29, Bannerghatta Main Road, Syndicate Bank Colony, Omkar Nagar, Hulimavu, Bengaluru",3.5,store; food; point_of_interest; establishment,ChIJQzCTAzIVrjsREt2UidPzKUI,12.8826754,77.5959607,Grid 8
Magasin Distributors Pvt Ltd,"Eshwari Industrial Estate, near More Hypermarket, 1058/1045/939/1/77/1A, Hulimavu, Bengaluru",3.9,point_of_interest; establishment,ChIJUXEVzy0VrjsRKuiRwbjQy4s,12.8816864,77.5985882,Grid 8
KPI Consulting Sevices Pvt Ltd,"Innovation Park, Venugopal Reddy Layout, Arekere, Bengaluru",4.8,point_of_interest; establishment,ChIJCXSbU9RqrjsRRAwKbhymGzo,12.885523,77.5974712,Grid 8
Shahi Exports Pvt Ltd Unit 12,"37/1B, Arakere Bannerghatta Road, Bengaluru",3.8,point_of_interest; establishment,ChIJt8D7Ty4VrjsRDQOrrYbbTtU,12.8853001,77.596799,Grid 8
